player1_name,player1_age,player1_height,player1_ranking_points,player1_elo,winner_hand_1,winner_hand_2,player1_wins,player1_losses,player1_total_games,player1_W/total_games,player1_Wins_per_surface,player1_Losses_per_surface,player1_total_games_per_surface,player1_W/total_games_per_surface,player1_won_h2h,player2_name,player2_age,player2_height,player2_ranking_points,player2_elo,loser_hand_1,loser_hand_2,player2_wins,player2_losses,player2_total_games,player2_W/total_games,player2_Wins_per_surface,player2_Losses_per_surface,player2_total_games_per_surface,player2_W/total_games_per_surface,player2_won_h2h,games_h2h,player1_winrate,surface_1,surface_2,draw_size_1,draw_size_2,draw_size_3,draw_size_4,draw_size_5,best_of_3,round_1,round_2,round_3,round_4,round_5,round_6,round_7,outcome
Corentin Moutet,21.7905544148,,838.0,1554.1711805217824,1.0,0.0,3.0,4.0,7.0,42.857142857142854,2.0,3.0,5.0,40.0,0,Albert Ramos,33.043121149899996,188.0,1210.0,1582.1685512500671,1.0,0.0,2.0,3.0,5.0,40.0,1.0,2.0,3.0,33.333333333333336,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Sergiy Stakhovsky,35.0718685832,193.0,329.0,1543.5055260899985,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,Reilly Opelka,23.430527036300003,,1402.0,1704.3662965790515,0.0,1.0,2.0,2.0,4.0,50.0,2.0,2.0,4.0,50.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Duckworth,29.0321697467,183.0,709.0,1480.546025411829,0.0,1.0,1.0,3.0,4.0,25.0,1.0,3.0,4.0,25.0,0,Ugo Humbert,22.6036960986,,1671.0,1796.1119939136677,1.0,0.0,9.0,2.0,11.0,81.81818181818181,9.0,2.0,11.0,81.81818181818181,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Aleksandar Vukic,24.8240930869,,334.0,1496.8185460437014,0.0,0.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,Jannik Sinner,19.4633812457,,1464.0,1789.6029879328858,0.0,1.0,9.0,2.0,11.0,81.81818181818181,9.0,2.0,11.0,81.81818181818181,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Felix Auger Aliassime,20.4845995893,,2241.0,1696.877069793089,0.0,1.0,5.0,5.0,10.0,50.0,5.0,5.0,10.0,50.0,0,Yuichi Sugita,32.372347706999996,173.0,721.0,1520.0461366966472,0.0,1.0,2.0,2.0,4.0,50.0,2.0,2.0,4.0,50.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Dane Sweeny,19.9698836413,,22.0,1516.0749782732346,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,1,Aljaz Bedene,31.542778918499998,181.0,1055.0,1661.5354868910554,0.0,1.0,1.0,3.0,4.0,25.0,1.0,3.0,4.0,25.0,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Egor Gerasimov,28.2245037645,,840.0,1677.1866056569734,0.0,1.0,5.0,5.0,10.0,50.0,5.0,5.0,10.0,50.0,1,Marton Fucsovics,28.982888432600003,,1072.0,1678.6467953764616,0.0,1.0,1.0,3.0,4.0,25.0,1.0,3.0,4.0,25.0,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Tennys Sandgren,29.533196440799998,,1088.0,1565.3095492641335,0.0,1.0,1.0,4.0,5.0,20.0,1.0,4.0,5.0,20.0,0,Salvatore Caruso,28.131416837800003,,858.0,1539.3097392715094,0.0,1.0,3.0,5.0,8.0,37.5,3.0,4.0,7.0,42.857142857142854,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ricardas Berankis,30.6173853525,175.0,889.0,1619.7191147081596,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,Jason Kubler,27.7070499658,,210.0,1494.4543752947523,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Soon Woo Kwon,23.167693360700003,,768.0,1590.5532363415339,0.0,1.0,1.0,1.0,2.0,50.0,1.0,1.0,2.0,50.0,0,Miomir Kecmanovic,21.4236824093,,1328.0,1657.2287727005605,0.0,1.0,3.0,5.0,8.0,37.5,3.0,5.0,8.0,37.5,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jiri Vesely,27.5646817248,,928.0,1616.381733193451,1.0,0.0,4.0,3.0,7.0,57.142857142857146,2.0,2.0,4.0,50.0,0,Casper Ruud,22.1136208077,,1739.0,1724.3797868224983,0.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Christopher O'Connell,26.6666666667,,565.0,1518.3986481166294,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,Alexander Bublik,23.627652293,,1220.0,1672.7479516720314,0.0,0.0,5.0,4.0,9.0,55.55555555555556,5.0,4.0,9.0,55.55555555555556,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Daniel Evans,30.696783025300004,175.0,1589.0,1722.6722587017193,0.0,1.0,6.0,4.0,10.0,60.0,6.0,4.0,10.0,60.0,0,Pedro Sousa,32.6844626968,180.0,698.0,1494.4430074807867,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Sam Querrey,33.3223819302,198.0,1085.0,1664.7868760614103,0.0,0.0,2.0,1.0,3.0,66.66666666666667,2.0,1.0,3.0,66.66666666666667,0,Stefano Travaglia,29.125256673499997,,894.0,1570.7744893375084,0.0,1.0,3.0,4.0,7.0,42.857142857142854,3.0,3.0,6.0,50.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Marcos Giron,27.5263518138,,884.0,1602.6242641361735,0.0,1.0,5.0,3.0,8.0,62.5,5.0,3.0,8.0,62.5,0,Adrian Mannarino,32.5941136208,183.0,1561.0,1678.1436669722548,1.0,0.0,11.0,6.0,17.0,64.70588235294117,11.0,6.0,17.0,64.70588235294117,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Robin Haase,33.826146475,190.0,330.0,1604.1406097675458,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,Pablo Cuevas,35.0855578371,180.0,927.0,1565.353706520878,0.0,1.0,1.0,1.0,2.0,50.0,1.0,0.0,1.0,100.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nick Kyrgios,25.7686516085,193.0,1170.0,1816.1823269753688,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,Harry Bourchier,25.0239561944,,138.0,1515.0773387205702,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Mikael Torpegaard,26.7378507871,,340.0,1523.9946725054133,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,Hubert Hurkacz,23.9726214921,,1735.0,1694.210769212048,0.0,1.0,7.0,3.0,10.0,70.0,7.0,3.0,10.0,70.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Borna Coric,24.216290212199997,,1855.0,1729.2877947969885,0.0,1.0,6.0,3.0,9.0,66.66666666666667,6.0,3.0,9.0,66.66666666666667,0,Emil Ruusuvuori,21.8370978782,,816.0,1546.931133282144,0.0,1.0,5.0,4.0,9.0,55.55555555555556,5.0,4.0,9.0,55.55555555555556,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Nikoloz Basilashvili,28.9418206708,185.0,1405.0,1577.0742116614754,0.0,0.0,2.0,3.0,5.0,40.0,2.0,3.0,5.0,40.0,0,Mario Vilella Martinez,25.5852156057,,346.0,1514.221477530354,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Taylor Fritz,23.2635181383,,1695.0,1628.4225295462788,0.0,1.0,1.0,4.0,5.0,20.0,1.0,4.0,5.0,20.0,0,Federico Coria,28.900752909,,783.0,1521.222720039528,0.0,1.0,1.0,3.0,4.0,25.0,1.0,2.0,3.0,33.333333333333336,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Pierre Hugues Herbert,29.87816564,188.0,822.0,1634.0513884881743,0.0,1.0,3.0,4.0,7.0,42.857142857142854,3.0,4.0,7.0,42.857142857142854,0,Jordan Thompson,26.787132101300003,,1084.0,1633.4092183357627,0.0,1.0,4.0,4.0,8.0,50.0,4.0,4.0,8.0,50.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jeremy Chardy,33.9712525667,188.0,950.0,1710.7607696630653,0.0,1.0,4.0,1.0,5.0,80.0,4.0,1.0,5.0,80.0,0,Gilles Simon,36.0985626283,183.0,990.0,1649.6037879215994,0.0,1.0,5.0,4.0,9.0,55.55555555555556,5.0,4.0,9.0,55.55555555555556,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Matthew Ebden,33.1854893908,188.0,141.0,1516.5934374886006,1.0,0.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,Thiago Monteiro,26.674880219000002,,824.0,1551.1169280873978,0.0,1.0,2.0,1.0,3.0,66.66666666666667,2.0,1.0,3.0,66.66666666666667,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Alex Bolt,28.073921971300003,,380.0,1512.660100524215,1.0,0.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,Mackenzie McDonald,25.7987679671,,335.0,1565.310541319321,0.0,1.0,3.0,3.0,6.0,50.0,3.0,3.0,6.0,50.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
David Goffin,30.1546885695,163.0,2600.0,1725.756049650087,0.0,0.0,3.0,3.0,6.0,50.0,3.0,3.0,6.0,50.0,0,Carlos Alcaraz Garfia,17.7467488022,,464.0,1526.0637848495528,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Stan Wawrinka,35.8494182067,183.0,2365.0,1831.0541822980135,0.0,1.0,5.0,3.0,8.0,62.5,5.0,3.0,8.0,62.5,0,Mikhail Kukushkin,33.1033538672,183.0,796.0,1599.383566456984,0.0,1.0,3.0,2.0,5.0,60.0,3.0,2.0,5.0,60.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Kevin Anderson,34.7104722793,203.0,825.0,1828.7407215790931,0.0,1.0,6.0,2.0,8.0,75.0,6.0,2.0,8.0,75.0,0,Karen Khachanov,24.7008898015,,2245.0,1716.7209321827177,0.0,1.0,4.0,4.0,8.0,50.0,4.0,4.0,8.0,50.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Grigor Dimitrov,29.7166324435,188.0,2260.0,1804.4810597685955,0.0,1.0,5.0,2.0,7.0,71.42857142857143,5.0,2.0,7.0,71.42857142857143,0,Alexei Popyrin,21.4948665298,,631.0,1567.4513732285673,0.0,1.0,2.0,1.0,3.0,66.66666666666667,2.0,1.0,3.0,66.66666666666667,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Reilly Opelka,23.430527036300003,,1402.0,1713.4459497408886,0.0,0.0,3.0,2.0,5.0,60.0,3.0,2.0,5.0,60.0,0,Botic van de Zandschulp,25.3305954825,,423.0,1521.397449762528,0.0,1.0,2.0,0.0,2.0,100.0,2.0,0.0,2.0,100.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Corentin Moutet,21.7905544148,,838.0,1571.4577235286486,1.0,0.0,4.0,4.0,8.0,50.0,3.0,3.0,6.0,50.0,0,James Duckworth,29.0321697467,183.0,709.0,1508.070853759574,0.0,1.0,2.0,3.0,5.0,40.0,2.0,3.0,5.0,40.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Aljaz Bedene,31.542778918499998,181.0,1055.0,1671.202550207556,0.0,0.0,2.0,3.0,5.0,40.0,2.0,3.0,5.0,40.0,0,Jannik Sinner,19.4633812457,,1464.0,1794.607192197292,0.0,1.0,10.0,2.0,12.0,83.33333333333333,10.0,2.0,12.0,83.33333333333333,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Felix Auger Aliassime,20.4845995893,,2241.0,1705.370913806533,0.0,1.0,6.0,5.0,11.0,54.54545454545455,6.0,5.0,11.0,54.54545454545455,0,Egor Gerasimov,28.2245037645,,840.0,1693.2538494826804,0.0,1.0,6.0,5.0,11.0,54.54545454545455,6.0,5.0,11.0,54.54545454545455,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Salvatore Caruso,28.131416837800003,,858.0,1556.5048447194936,0.0,1.0,4.0,5.0,9.0,44.44444444444444,4.0,4.0,8.0,50.0,0,Miomir Kecmanovic,21.4236824093,,1328.0,1670.1953979190591,0.0,1.0,4.0,5.0,9.0,44.44444444444444,4.0,5.0,9.0,44.44444444444444,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jiri Vesely,27.5646817248,,928.0,1637.2009997857003,1.0,0.0,5.0,3.0,8.0,62.5,3.0,2.0,5.0,60.0,0,Ricardas Berankis,30.6173853525,175.0,889.0,1630.1880685252822,0.0,1.0,2.0,0.0,2.0,100.0,2.0,0.0,2.0,100.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Alexander Bublik,23.627652293,,1220.0,1682.0733350304079,0.0,0.0,6.0,4.0,10.0,60.0,6.0,4.0,10.0,60.0,0,Stefano Travaglia,29.125256673499997,,894.0,1591.0012603505756,0.0,1.0,4.0,4.0,8.0,50.0,4.0,3.0,7.0,57.142857142857146,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Daniel Evans,30.696783025300004,175.0,1589.0,1729.451548309428,0.0,1.0,7.0,4.0,11.0,63.63636363636363,7.0,4.0,11.0,63.63636363636363,0,Marcos Giron,27.5263518138,,884.0,1622.0483057303993,0.0,1.0,6.0,3.0,9.0,66.66666666666667,6.0,3.0,9.0,66.66666666666667,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Pablo Cuevas,35.0855578371,180.0,927.0,1583.1325257664548,0.0,1.0,2.0,1.0,3.0,66.66666666666667,2.0,0.0,2.0,100.0,0,Hubert Hurkacz,23.9726214921,,1735.0,1702.9443056271011,0.0,1.0,8.0,3.0,11.0,72.72727272727273,8.0,3.0,11.0,72.72727272727273,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Borna Coric,24.216290212199997,,1855.0,1737.5846613901635,0.0,1.0,7.0,3.0,10.0,70.0,7.0,3.0,10.0,70.0,0,Nick Kyrgios,25.7686516085,193.0,1170.0,1820.9876391549767,0.0,1.0,2.0,0.0,2.0,100.0,2.0,0.0,2.0,100.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Mario Vilella Martinez,25.5852156057,,346.0,1533.0847854773099,0.0,1.0,2.0,0.0,2.0,100.0,2.0,0.0,2.0,100.0,0,Jordan Thompson,26.787132101300003,,1084.0,1649.4387913304886,0.0,0.0,5.0,4.0,9.0,55.55555555555556,5.0,4.0,9.0,55.55555555555556,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jeremy Chardy,33.9712525667,188.0,950.0,1723.973118535227,0.0,1.0,5.0,1.0,6.0,83.33333333333333,5.0,1.0,6.0,83.33333333333333,0,Taylor Fritz,23.2635181383,,1695.0,1639.6367114850675,0.0,1.0,2.0,4.0,6.0,33.333333333333336,2.0,4.0,6.0,33.333333333333336,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Carlos Alcaraz Garfia,17.7467488022,,464.0,1550.365334591519,1.0,0.0,2.0,0.0,2.0,100.0,2.0,0.0,2.0,100.0,0,Thiago Monteiro,26.674880219000002,,824.0,1565.5322746361046,0.0,0.0,3.0,1.0,4.0,75.0,3.0,1.0,4.0,75.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Stan Wawrinka,35.8494182067,183.0,2365.0,1837.728229252417,0.0,1.0,6.0,3.0,9.0,66.66666666666667,6.0,3.0,9.0,66.66666666666667,0,Alex Bolt,28.073921971300003,,380.0,1531.0663516792706,1.0,0.0,2.0,0.0,2.0,100.0,2.0,0.0,2.0,100.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Botic van de Zandschulp,25.3305954825,,423.0,1545.4388246120066,0.0,1.0,3.0,0.0,3.0,100.0,3.0,0.0,3.0,100.0,0,Karen Khachanov,24.7008898015,,2245.0,1737.708011183688,0.0,0.0,5.0,4.0,9.0,55.55555555555556,5.0,4.0,9.0,55.55555555555556,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Corentin Moutet,21.7905544148,,838.0,1584.5706120532013,1.0,0.0,5.0,4.0,9.0,55.55555555555556,4.0,3.0,7.0,57.142857142857146,0,Grigor Dimitrov,29.7166324435,188.0,2260.0,1810.9936229050184,0.0,1.0,6.0,2.0,8.0,75.0,6.0,2.0,8.0,75.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Miomir Kecmanovic,21.4236824093,,1328.0,1681.138956937263,0.0,0.0,5.0,5.0,10.0,50.0,5.0,5.0,10.0,50.0,1,Jannik Sinner,19.4633812457,,1464.0,1805.15170918748,0.0,1.0,11.0,2.0,13.0,84.61538461538461,11.0,2.0,13.0,84.61538461538461,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Felix Auger Aliassime,20.4845995893,,2241.0,1720.8131285021698,0.0,1.0,7.0,5.0,12.0,58.333333333333336,7.0,5.0,12.0,58.333333333333336,1,Jiri Vesely,27.5646817248,,928.0,1652.878086219586,1.0,0.0,6.0,3.0,9.0,66.66666666666667,4.0,2.0,6.0,66.66666666666667,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Hubert Hurkacz,23.9726214921,,1735.0,1713.6355562741703,0.0,0.0,9.0,3.0,12.0,75.0,9.0,3.0,12.0,75.0,0,Stefano Travaglia,29.125256673499997,,894.0,1611.1017954504505,0.0,1.0,5.0,4.0,9.0,55.55555555555556,5.0,3.0,8.0,62.5,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Evans,30.696783025300004,175.0,1589.0,1740.657201488258,0.0,1.0,8.0,4.0,12.0,66.66666666666667,8.0,4.0,12.0,66.66666666666667,0,Borna Coric,24.216290212199997,,1855.0,1757.3533953512813,0.0,1.0,8.0,3.0,11.0,72.72727272727273,8.0,3.0,11.0,72.72727272727273,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Jordan Thompson,26.787132101300003,,1084.0,1660.2722129329768,1.0,0.0,6.0,4.0,10.0,60.0,6.0,4.0,10.0,60.0,0,Thiago Monteiro,26.674880219000002,,824.0,1580.834254576991,0.0,1.0,4.0,1.0,5.0,80.0,4.0,1.0,5.0,80.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy Chardy,33.9712525667,188.0,950.0,1736.1638092851233,0.0,1.0,6.0,1.0,7.0,85.71428571428571,6.0,1.0,7.0,85.71428571428571,0,Stan Wawrinka,35.8494182067,183.0,2365.0,1842.40436789546,0.0,1.0,7.0,3.0,10.0,70.0,7.0,3.0,10.0,70.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Karen Khachanov,24.7008898015,,2245.0,1745.6590428631703,0.0,0.0,6.0,4.0,10.0,60.0,6.0,4.0,10.0,60.0,0,Jannik Sinner,19.4633812457,,1464.0,1815.6714922270867,0.0,1.0,12.0,2.0,14.0,85.71428571428571,12.0,2.0,14.0,85.71428571428571,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Felix Auger Aliassime,20.4845995893,,2241.0,1733.7238747481729,0.0,1.0,8.0,5.0,13.0,61.53846153846154,8.0,5.0,13.0,61.53846153846154,0,Corentin Moutet,21.7905544148,,838.0,1609.7356010541182,1.0,0.0,6.0,4.0,10.0,60.0,5.0,3.0,8.0,62.5,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Thiago Monteiro,26.674880219000002,,824.0,1600.4300660787717,0.0,0.0,5.0,1.0,6.0,83.33333333333333,5.0,1.0,6.0,83.33333333333333,0,Stefano Travaglia,29.125256673499997,,894.0,1631.6911817997784,1.0,0.0,6.0,4.0,10.0,60.0,6.0,3.0,9.0,66.66666666666667,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Evans,30.696783025300004,175.0,1589.0,1757.425498303808,0.0,1.0,9.0,4.0,13.0,69.23076923076923,9.0,4.0,13.0,69.23076923076923,0,Jeremy Chardy,33.9712525667,188.0,950.0,1756.9093713711072,0.0,1.0,7.0,1.0,8.0,87.5,7.0,1.0,8.0,87.5,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Stefano Travaglia,29.125256673499997,,894.0,1646.2554266632258,0.0,0.0,7.0,4.0,11.0,63.63636363636363,7.0,3.0,10.0,70.0,0,Jannik Sinner,19.4633812457,,1464.0,1828.4902440786677,0.0,0.0,13.0,2.0,15.0,86.66666666666667,13.0,2.0,15.0,86.66666666666667,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Evans,30.696783025300004,175.0,1589.0,1773.4017297976654,0.0,1.0,10.0,4.0,14.0,71.42857142857143,10.0,4.0,14.0,71.42857142857143,0,Felix Auger Aliassime,20.4845995893,,2241.0,1744.2446528435974,0.0,1.0,9.0,5.0,14.0,64.28571428571429,9.0,5.0,14.0,64.28571428571429,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yoshihito Nishioka,25.3497604381,,1062.0,1680.5542869785056,1.0,0.0,3.0,2.0,5.0,60.0,3.0,2.0,5.0,60.0,0,Guido Pella,30.71321013,185.0,1310.0,1611.6154824323796,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Diego Schwartzman,28.462696783000002,170.0,3455.0,1823.6180692509108,0.0,1.0,5.0,5.0,10.0,50.0,5.0,5.0,10.0,50.0,0,Kei Nishikori,31.0937713895,178.0,1345.0,1750.5462472721943,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Yoshihito Nishioka,25.3497604381,,1062.0,1661.4205564295714,0.0,1.0,3.0,3.0,6.0,50.0,3.0,3.0,6.0,50.0,0,Andrey Rublev,23.285420944600002,,4164.0,1971.5568382477265,1.0,0.0,12.0,3.0,15.0,80.0,12.0,3.0,15.0,80.0,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Daniil Medvedev,24.9746748802,,8470.0,2019.6776984976732,0.0,1.0,13.0,2.0,15.0,86.66666666666667,13.0,2.0,15.0,86.66666666666667,0,Kei Nishikori,31.0937713895,178.0,1345.0,1737.8625750302408,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
